url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,brand_recrawled,_filter_decision,_filter_reason
https://www.topcv.vn/brand/sofitel/tuyen-dung/site-reliability-engineer-sre-trong-devops-team-j1952894.html,,CÔNG TY TNHH CÁC GIẢI PHÁP SOFTEL,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Đọc hiểu', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer', 'IT - Phần mềm', 'Viễn thông']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/ai-engineer-j2071243.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-pmo-project-management-officer-j2069987.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn Công nghệ thông tin khác']",,,True,review,empty_title
https://www.topcv.vn/brand/scotsenglishaustralia/tuyen-dung/quan-ly-du-an-khoi-cong-nghe-pm-luong-upto-27-trieu-j2070253.html,,CÔNG TY CỔ PHẦN SCOTS ENGLISH AUSTRALIA,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Giáo dục / Đào tạo']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/net-developer-j2069201.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Fullstack Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/devops-engineer-kubernetes-cloud-j2069203.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-android-talent-j903632.html,,FPT Software,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh TOEIC 750', 'Tiếng Anh TOEIC 800', 'Tiếng Anh IELTS 6.0', 'Tiếng Anh IELTS 6.5', 'Tiếng Anh IELTS 7.0', 'Tiếng Anh IELTS 7.5', 'Tiếng Anh IELTS 8.0', 'Tiếng Nhật JLPT N4', 'Tiếng Nhật JLPT N3', 'Tiếng Nhật JLPT N2', 'Nghỉ thứ 7', 'Chuyên môn Mobile Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-data-engineer-j1247332.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-quan-tri-du-an-j2068406.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Product Analyst/Research']",,,True,review,empty_title
https://www.topcv.vn/brand/scotsenglishaustralia/tuyen-dung/nhan-vien-quan-tri-he-thong-cong-nghe-thong-tin-luong-upto-27-trieu-j2068529.html,,CÔNG TY CỔ PHẦN SCOTS ENGLISH AUSTRALIA,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn System Administrator', 'IT - Phần mềm', 'Giáo dục / Đào tạo']",,,True,review,empty_title
https://www.topcv.vn/brand/galaxydebt/tuyen-dung/data-analyst-teamleader-collection-analytics-j2068063.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/ai-engineer-j2026003.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn AI Engineer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/lap-trinh-vien-backend-net-j2026747.html,,FPT IS,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn Backend Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/educa/tuyen-dung/project-manager-du-an-ai-hub-j2067747.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/data-analyst-j2066152.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Data Analyst']",,,True,review,empty_title
https://www.topcv.vn/brand/educa/tuyen-dung/chuyen-vien-phan-tich-nghiep-vu-business-analyst-j2029083.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/on-job-training-angular-j1804788.html,,FPT Software,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Software Engineer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/beeogisticscorporation/tuyen-dung/nhan-vien-it-helpdesk-ha-noi-j2063379.html,,Bee Logistics Corporation Pro Company,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 24 - 40', 'Nam', 'Bảo hiểm sức khỏe', 'Khám sức khỏe định kỳ', 'Du lịch hàng năm', 'IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/junior-sales-executive-j1864961.html,,FPT IS,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Kinh doanh phần mềm', 'B2B', 'Direct Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/nhan-vien-tu-van-giai-phap-chinh-quyen-dia-phuong-j2058073.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nam', 'Nghỉ thứ 7', 'Chuyên môn IT Consultant']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/thuc-tap-sinh-python-j2019272.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Chuyên môn Software Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/thoitrangtonghop/tuyen-dung/graphic-design-intern-06-months-crocs-j2059153.html,,Công ty Trách Nhiệm Hữu Hạn Một Thành Viên Thương Mại Thời Trang Tổng Hợp,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Thiết kế đồ họa (Graphic Design)', 'May mặc / Thời trang', 'Thương mại điện tử', 'Bán lẻ - Hàng tiêu dùng - FMCG']",,,True,review,empty_title
https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-backend-developer-java-ta172-j1875166.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/talent-developer-fullstack-j1393509.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/intern-front-end-reactjs-angular-j1990684.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/global-sales-development-intern-j2017451.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Chuyên môn Sales Admin/Sales Support/Sales Associate', 'B2B']",,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/thuc-tap-sinh-nodejs-j2024288.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Software Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/topcv/tuyen-dung/business-development-intern-j1979669.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/can-bo-van-hanh-ha-tang-mang-ftth-j2056479.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Chuyên môn IT Consultant']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/fullstack-developer-nodejs-reactjs-j2053292.html,,FPT IS,,,,,,,,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Fullstack Developer']",,,True,review,empty_title
https://www.topcv.vn/brand/sapovn/tuyen-dung/nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-ai-pos-go-an-giang-can-tho-lam-dong-khanh-hoa-dao-tao-tu-dau-chap-nhan-sinh-vien-cho-bang-thu-nhap-tu-15-25-trieu-j2054515.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/hr-transformation-project-manager-j2010293.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn IT Project Manager', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'Ngân hàng']",,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/ai-platform-architect-j2011612.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn AI Engineer', 'IT - Phần mềm', 'Ngân hàng', 'Tài chính']",,,True,review,empty_title
https://www.topcv.vn/brand/cashion/tuyen-dung/senior-odoo-developer-j2051685.html,,CÔNG TY CỔ PHẦN CASHION,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'Chuyên môn Công nghệ thông tin khác']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/cloud-engineer-aws-j2048179.html,,FPT IS,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Cloud Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/business-development-b2b-it-sales-j2052264.html,,FPT IS,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Sales IT Phần mềm khác', 'IT - Phần mềm', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'B2B', 'Direct Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/business-development-global-sales-j2052181.html,,FPT IS,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Sales IT Phần mềm khác', 'IT - Phần mềm', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'B2B', 'Direct Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/net-developer-junior-j1163379.html,,FPT IS,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Backend Developer']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/project-quality-assurance-pqa-j2052091.html,,FPT IS,,,,,,,,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Process Quality Assurance (PQA)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/business-analyst-tieng-nhat-j1838881.html,,,,,,,,,,[],[],[],,,True,review,empty_title
https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-devops-j594984.html,,FPT Software,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh TOEIC 700', 'Tiếng Anh IELTS 6.0', 'Nghỉ thứ 7', 'Chuyên môn DevOps Engineer']",,,True,review,empty_title
https://www.topcv.vn/brand/vnresource1209/tuyen-dung/sale-manager-b2b-j1799091.html,,CÔNG TY CỔ PHẦN TÀI NGUYÊN TRI THỨC VIỆT NĂNG,,,,,,,,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'Team building', 'Chuyên môn Kinh doanh phần mềm', 'IT - Phần mềm', 'B2B', 'Direct Sales']",,,True,review,empty_title
https://www.topcv.vn/brand/techcombank/tuyen-dung/frontend-web-developer-j2050146.html,,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,,,,,,,,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Frontend Developer', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/thuc-tap-sinh-it-support-it-helpdesk-j2049911.html,,FPT IS,,,,,,,,[],[],"['Không cần kinh nghiệm', 'Cao Đẳng trở lên', 'Nam', 'Nghỉ thứ 7', 'Chuyên môn IT Helpdesk/IT support']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/system-administrators-l3-thanh-hoa-j1930938.html,,FPT IS,,,,,,,,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn System Administrator']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/nhan-vien-kiem-thu-tester-j2048248.html,,FPT IS,,,,,,,,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Manual Tester']",,,True,review,empty_title
https://www.topcv.vn/brand/fptis/tuyen-dung/senior-business-analyst-j2042527.html,,FPT IS,,,,,,,,[],[],"['4 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm']",,,True,review,empty_title
https://www.topcv.vn/brand/fpt-telecom/tuyen-dung/cong-tac-vien-it-helpdesk-j2047514.html,,Công ty Cổ phần viễn thông FPT,,,,,,,,[],[],"['Dưới 1 năm kinh nghiệm', 'Trung cấp trở lên', 'Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Viễn thông']",,,True,review,empty_title
