row_id,skill_name,label,category,min_years,level,source_text
27,SC-100,preferred_skill,Other,,,"Microsoft Security certifications (SC-200, SC-300, SC-100)"
27,Cloud security certifications,preferred_skill,Other,,,Cloud security certifications (Azure preferred)
28,phát triển backend,required_skill,Domain Knowledge,5.0,,Có từ 5 năm kinh nghiệm phát triển backend
28,Technical Leader,required_skill,Soft Skill,1.0,,ít nhất 1–2 năm ở vai trò Technical Leader
28,PHP,required_skill,Programming Language,,expert,Thành thạo 1 trong các ngôn ngữ lập trình Backend: PHP/Python/Node.JS
28,Python,required_skill,Programming Language,,expert,Thành thạo 1 trong các ngôn ngữ lập trình Backend: PHP/Python/Node.JS
28,Node.JS,required_skill,Framework / Library,,expert,Thành thạo 1 trong các ngôn ngữ lập trình Backend: PHP/Python/Node.JS
28,lập trình Frontend,required_skill,Domain Knowledge,,intermediate,Có kinh nghiệm lập trình Frontend
28,HTML,required_skill,Programming Language,,intermediate,"sử dụng HTML/CSS/Javascript, TypeScript"
28,CSS,required_skill,Programming Language,,intermediate,"sử dụng HTML/CSS/Javascript, TypeScript"
28,Javascript,required_skill,Programming Language,,intermediate,"sử dụng HTML/CSS/Javascript, TypeScript"
28,TypeScript,required_skill,Programming Language,,intermediate,"sử dụng HTML/CSS/Javascript, TypeScript"
28,Reactjs,required_skill,Framework / Library,,intermediate,"framework như Reactjs, Vuejs…"
28,Vuejs,required_skill,Framework / Library,,intermediate,"framework như Reactjs, Vuejs…"
28,thiết kế và triển khai hệ thống lớn,required_skill,Engineering Concepts & Methodologies,,intermediate,Có kinh nghiệm thiết kế và triển khai hệ thống lớn
28,OOP,required_skill,Engineering Concepts & Methodologies,,intermediate,"Kiến thức vững về: OOP, kiến trúc Microservices, Design patterns"
28,kiến trúc Microservices,required_skill,Engineering Concepts & Methodologies,,intermediate,"Kiến thức vững về: OOP, kiến trúc Microservices, Design patterns"
28,Design patterns,required_skill,Engineering Concepts & Methodologies,,intermediate,"Kiến thức vững về: OOP, kiến trúc Microservices, Design patterns"
28,CI/CD,required_skill,Infrastructure & DevOps,,intermediate,"CI/CD, Cloud (AWS, Google cloud…)"
28,Cloud,required_skill,Infrastructure & DevOps,,intermediate,"CI/CD, Cloud (AWS, Google cloud…)"
28,AWS,required_skill,Infrastructure & DevOps,,intermediate,"Cloud (AWS, Google cloud…)"
28,Google cloud,required_skill,Infrastructure & DevOps,,intermediate,"Cloud (AWS, Google cloud…)"
28,Message Queue,required_skill,Infrastructure & DevOps,,intermediate,"Message Queue (Kafka, RabbitMQ)..."
28,Kafka,required_skill,Data Engineering & Analytics,,intermediate,"Message Queue (Kafka, RabbitMQ)..."
28,RabbitMQ,required_skill,Infrastructure & DevOps,,intermediate,"Message Queue (Kafka, RabbitMQ)..."
28,Tư duy logic,required_skill,Soft Skill,,,Tư duy logic tốt
28,phân tích và giải quyết vấn đề,required_skill,Soft Skill,,,phân tích và giải quyết vấn đề phức tạp
28,giao tiếp,required_skill,Soft Skill,,,"Kỹ năng giao tiếp, truyền đạt"
28,làm việc nhóm,required_skill,Soft Skill,,,làm việc nhóm và đào tạo kỹ thuật tốt
28,đào tạo kỹ thuật,required_skill,Soft Skill,,,đào tạo kỹ thuật tốt
29,phát triển phần mềm,required_skill,Engineering Concepts & Methodologies,5.0,,Có ít nhất 5 năm kinh nghiệm trong lĩnh vực phát triển phần mềm/hệ thống
29,phát triển hệ thống,required_skill,Engineering Concepts & Methodologies,5.0,,Có ít nhất 5 năm kinh nghiệm trong lĩnh vực phát triển phần mềm/hệ thống
29,xây dựng hệ thống phần mềm với số lượng người dùng lớn,required_skill,Engineering Concepts & Methodologies,,,có kinh nghiệm xây dựng hệ thống phần mềm với số lượng người dùng lớn
29,quy trình phát triển bài bản,required_skill,Engineering Concepts & Methodologies,,,quy trình phát triển bài bản
29,giải quyết vấn đề,required_skill,Soft Skill,,,"phân tích, tổng hợp và giải quyết vấn đề"
29,ứng dụng di động,required_skill,Other,,,Hiểu biết và có kinh nghiệm về ứng dụng di động
29,phần mềm nhúng,required_skill,Embedded & Firmware,,,"nền tảng backend, phần mềm nhúng, IoT"
29,IoT,required_skill,Domain Knowledge,,,"nền tảng backend, phần mềm nhúng, IoT"
29,hệ thống đa nền tảng,required_skill,Engineering Concepts & Methodologies,,,IoT hoặc hệ thống đa nền tảng
29,backend,preferred_skill,Engineering Concepts & Methodologies,,expert,Ưu tiên có kinh nghiệm sâu trong lĩnh vực backend
29,tư duy tổng quan,required_skill,Soft Skill,,,Có tư duy tổng quan
29,định nghĩa giải pháp,required_skill,Engineering Concepts & Methodologies,,,khả năng định nghĩa giải pháp
29,lãnh đạo,required_skill,Soft Skill,,,"Kỹ năng lãnh đạo, truyền cảm hứng, xây dựng đội ngũ mạnh"
29,giao tiếp,required_skill,Soft Skill,,,Kỹ năng giao tiếp và làm việc nhóm tốt
29,làm việc nhóm,required_skill,Soft Skill,,,Kỹ năng giao tiếp và làm việc nhóm tốt
30,mạng,required_skill,Infrastructure & DevOps,7.0,,Tối thiểu 7 năm trong lĩnh vực mạng/an ninh mạng
30,an ninh mạng,required_skill,Infrastructure & DevOps,7.0,,Tối thiểu 7 năm trong lĩnh vực mạng/an ninh mạng
30,Routing & Switching,required_skill,Infrastructure & DevOps,,,"Routing & Switching (BGP, OSPF, VLAN, MPLS)"
30,BGP,required_skill,Infrastructure & DevOps,,,"Routing & Switching (BGP, OSPF, VLAN, MPLS)"
30,OSPF,required_skill,Infrastructure & DevOps,,,"Routing & Switching (BGP, OSPF, VLAN, MPLS)"
30,VLAN,required_skill,Infrastructure & DevOps,,,"Routing & Switching (BGP, OSPF, VLAN, MPLS)"
30,MPLS,required_skill,Infrastructure & DevOps,,,"Routing & Switching (BGP, OSPF, VLAN, MPLS)"
30,Firewall,required_skill,Infrastructure & DevOps,,,Firewall (Fortinet/Palo Alto)
30,Fortinet,required_skill,Infrastructure & DevOps,,,Firewall (Fortinet/Palo Alto)
30,Palo Alto,required_skill,Infrastructure & DevOps,,,Firewall (Fortinet/Palo Alto)
30,Load Balancer,required_skill,Infrastructure & DevOps,,,Load Balancer (F5/Nginx)
30,F5,required_skill,Infrastructure & DevOps,,,Load Balancer (F5/Nginx)
30,Nginx,required_skill,Infrastructure & DevOps,,,Load Balancer (F5/Nginx)
30,Mạng cloud,required_skill,Infrastructure & DevOps,,,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)"
30,Azure,required_skill,Infrastructure & DevOps,,,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)"
30,AWS,required_skill,Infrastructure & DevOps,,,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)"
30,VNet,required_skill,Infrastructure & DevOps,,,Azure/AWS VNet/VPC
30,VPC,required_skill,Infrastructure & DevOps,,,Azure/AWS VNet/VPC
30,VPN,required_skill,Infrastructure & DevOps,,,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)"
30,ExpressRoute,required_skill,Infrastructure & DevOps,,,"Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute)"
30,Phân tích rủi ro,required_skill,Soft Skill,,,"Phân tích rủi ro, giao tiếp kỹ thuật rõ ràng"
30,giao tiếp,required_skill,Soft Skill,,,giao tiếp kỹ thuật rõ ràng
30,lãnh đạo,required_skill,Soft Skill,3.0,,năng lực lãnh đạo và huấn luyện (mentoring)
30,mentoring,required_skill,Soft Skill,,,huấn luyện (mentoring)
31,IT support,required_skill,IT Support & Hardware,,intermediate,Có kinh nghiệm IT support
31,vận hành thiết bị chuỗi,required_skill,IT Support & Hardware,,intermediate,vận hành thiết bị chuỗi
31,xử lý phần cứng,required_skill,IT Support & Hardware,,basic,Biết xử lý phần cứng
31,xử lý phần mềm,required_skill,IT Support & Hardware,,basic,Biết xử lý ... phần mềm
31,mạng nội bộ,required_skill,Infrastructure & DevOps,,basic,"mạng nội bộ, camera"
31,camera,required_skill,IT Support & Hardware,,basic,"mạng nội bộ, camera"
32,tiếng Anh,preferred_skill,Soft Skill,,intermediate,"Ưu tiên có khả năng nghiên cứu, đọc viết các tài liệu và nghe bằng tiếng Anh."
32,nghiên cứu,preferred_skill,Soft Skill,,,"Ưu tiên có khả năng nghiên cứu, đọc viết các tài liệu"
32,máy chủ,required_skill,Infrastructure & DevOps,,,"Hiểu biết về sản phẩm, giải pháp CNTT: máy chủ, lưu trữ"
32,lưu trữ,required_skill,Infrastructure & DevOps,,,"Hiểu biết về sản phẩm, giải pháp CNTT: máy chủ, lưu trữ"
32,mạng SAN,required_skill,Infrastructure & DevOps,,,"lưu trữ, mạng SAN, backup, ảo hóa, container"
32,backup,required_skill,Infrastructure & DevOps,,,"mạng SAN, backup, ảo hóa, container"
32,ảo hóa,required_skill,Infrastructure & DevOps,,,"mạng SAN, backup, ảo hóa, container"
32,container,required_skill,Infrastructure & DevOps,,,"backup, ảo hóa, container, automation"
32,automation,required_skill,Infrastructure & DevOps,,,"container, automation, database, AI, cloud"
32,AI,preferred_skill,AI/ML/Data,,,"vận hành các lĩnh vực sau là 1 lợi thế: AI, database, cloud"
32,database,preferred_skill,Database,,,"vận hành các lĩnh vực sau là 1 lợi thế: AI, database, cloud"
32,cloud,preferred_skill,Infrastructure & DevOps,,,"vận hành các lĩnh vực sau là 1 lợi thế: AI, database, cloud"
32,"giải pháp phần cứng, phần mềm",required_skill,Domain Knowledge,,,"kinh nghiệm về giải pháp và lên danh mục phần cứng, phần mềm"
32,Oracle Database,required_skill,Database,,,Có kinh nghiệm triển khai và hỗ trợ kỹ thuật Oracle Database
32,RAC,required_skill,Database,,,"Oracle Database: RAC, Data Guard, GoldenGate, backup"
32,Data Guard,required_skill,Database,,,"Oracle Database: RAC, Data Guard, GoldenGate, backup"
32,GoldenGate,required_skill,Database,,,"Oracle Database: RAC, Data Guard, GoldenGate, backup"
32,chứng chỉ của các vendor,preferred_skill,Other,,,Ưu tiên có chứng chỉ của các vendor.
32,triển khai hệ thống,preferred_skill,Infrastructure & DevOps,,,Ưu tiên có kinh nghiệm triển khai hệ thống.
32,tư vấn giải pháp CNTT,preferred_skill,Domain Knowledge,,,Ưu tiên có Kinh nghiệm về tư vấn giải pháp CNTT.
32,private cloud,required_skill,Infrastructure & DevOps,,,Có kinh nghiệm tư vấn về các giải pháp private cloud
32,Morpheus,required_skill,Infrastructure & DevOps,,,"private cloud: Morpheus, VMware"
32,VMware,required_skill,Infrastructure & DevOps,,,"private cloud: Morpheus, VMware"
32,giao tiếp,required_skill,Soft Skill,,,"Kỹ năng giao tiếp, làm việc nhóm"
32,làm việc nhóm,required_skill,Soft Skill,,,"Kỹ năng giao tiếp, làm việc nhóm"
32,đào tạo,required_skill,Soft Skill,,,"Kỹ năng đào tạo, trình bày giải pháp"
32,trình bày giải pháp,required_skill,Soft Skill,,,"Kỹ năng đào tạo, trình bày giải pháp"
32,viết tài liệu kỹ thuật,required_skill,Engineering Concepts & Methodologies,,,Kỹ năng viết tài liệu kỹ thuật
33,Photoshop,required_skill,Tool & Platform,,expert,"Thành thạo các phần mềm thiết kế: Photoshop, Illustrator"
33,Illustrator,required_skill,Tool & Platform,,expert,"Thành thạo các phần mềm thiết kế: Photoshop, Illustrator"
33,Adobe Animate CC,preferred_skill,Tool & Platform,,basic,biết sử dụng Adobe Animate CC hoặc After Effects là một lợi thế
33,After Effects,preferred_skill,Tool & Platform,,basic,biết sử dụng Adobe Animate CC hoặc After Effects là một lợi thế
33,tư duy sáng tạo,required_skill,Soft Skill,,,"Có tư duy sáng tạo, gu thẩm mỹ tốt"
33,trình bày ý tưởng,required_skill,Soft Skill,,,khả năng trình bày ý tưởng rõ ràng
33,media/advertising,required_skill,Domain Knowledge,3.0,,Tối thiểu 03 năm trong lĩnh vực media/advertising
33,thiết kế lĩnh vực BĐS,preferred_skill,Domain Knowledge,,,Kinh nghiệm thiết kế lĩnh vực BĐS là 1 lợi thế
33,Advertising,required_skill,Domain Knowledge,,basic,"Có kiến thức về Advertising, Digital Media/Online Marketing"
33,Digital Media,required_skill,Domain Knowledge,,basic,"Có kiến thức về Advertising, Digital Media/Online Marketing"
33,Online Marketing,required_skill,Domain Knowledge,,basic,"Có kiến thức về Advertising, Digital Media/Online Marketing"
33,các kênh truyền thông,required_skill,Domain Knowledge,,basic,Hiểu biết về các kênh truyền thông
33,nghiên cứu dữ liệu,required_skill,Soft Skill,,,khả năng nghiên cứu dữ liệu
33,lãnh đạo,required_skill,Soft Skill,2.0,,Tối thiểu 02 năm ở vị trí tương đương (Team Leader/Senior Design)
33,điều hành đội nhóm,required_skill,Soft Skill,,,Có kỹ năng lãnh đạo và điều hành đội nhóm
33,lập kế hoạch,required_skill,Soft Skill,,,Có khả năng lập kế hoạch và định hướng phát triển công việc
34,thương mại điện tử,required_skill,Domain Knowledge,,,làm việc với các nền tảng thương mại điện tử
34,Amazon,required_skill,Tool & Platform,,,"thương mại điện tử: Amazon, Etsy, Shopify"
34,Etsy,required_skill,Tool & Platform,,,"thương mại điện tử: Amazon, Etsy, Shopify"
34,Shopify,required_skill,Tool & Platform,,,"thương mại điện tử: Amazon, Etsy, Shopify"
34,Paypal,preferred_skill,Tool & Platform,,,cổng thanh toán Paypal... là một lợi thế
34,PingPongx,preferred_skill,Tool & Platform,,,"Paypal, PingPongx, Worldfirst..., là một lợi thế"
34,Worldfirst,preferred_skill,Tool & Platform,,,"Paypal, PingPongx, Worldfirst..., là một lợi thế"
34,thanh toán trực tuyến,preferred_skill,Domain Knowledge,,,thanh toán trực tuyến là một lợi thế
34,Tiếng Anh,required_skill,Soft Skill,,intermediate,Tiếng Anh giao tiếp tốt
34,AI,required_skill,Tool & Platform,,,Có khả năng sử dụng AI tự tìm hiểu và học tập kiến thức
34,giao tiếp,required_skill,Soft Skill,,,"Khả năng giao tiếp, làm việc tốt với khách hàng"
35,Computer Vision,required_skill,AI/ML/Data,2.0,,nghiên cứu AI trong các lĩnh vực Thị giác máy tính (Computer Vision)
35,NLP,required_skill,AI/ML/Data,2.0,,nghiên cứu AI trong các lĩnh vực... NLP/LLM
35,LLM,required_skill,AI/ML/Data,2.0,,nghiên cứu AI trong các lĩnh vực... NLP/LLM
35,AI Y tế,required_skill,Domain Knowledge,2.0,,nghiên cứu AI trong các lĩnh vực... AI Y tế
35,Python,required_skill,Programming Language,,expert,Thành thạo Python; (Strong Python)
35,PyTorch,required_skill,AI/ML/Data,,expert,chuyên sâu về PyTorch/TensorFlow
35,TensorFlow,required_skill,AI/ML/Data,,expert,chuyên sâu về PyTorch/TensorFlow
35,end-to-end from data to deployment,required_skill,Engineering Concepts & Methodologies,,,experienced end-to-end from data to deployment
35,data leakage,required_skill,AI/ML/Data,,,không rò rỉ dữ liệu (data leakage)
35,imaging,required_skill,AI/ML/Data,,,Prior Medical AI experience: imaging
35,clinical NLP,required_skill,AI/ML/Data,,,"NLP lâm sàng, EHR/EMR... (clinical NLP, EHR/EMR...)"
35,EHR,required_skill,Domain Knowledge,,,EHR/EMR
35,EMR,required_skill,Domain Knowledge,,,EHR/EMR
35,bioinformatics,required_skill,Domain Knowledge,,,tin sinh học. (... or bioinformatics)
35,MONAI,preferred_skill,AI/ML/Data,,,Quen thuộc với các công cụ và tiêu chuẩn như MONAI
35,DICOM,preferred_skill,Domain Knowledge,,,"Quen thuộc với các công cụ và tiêu chuẩn như MONAI, DICOM"
35,HL7,preferred_skill,Domain Knowledge,,,HL7/FHIR
35,FHIR,preferred_skill,Domain Knowledge,,,HL7/FHIR
35,HIPAA,preferred_skill,Other,,,tiêu chuẩn bảo mật dữ liệu y tế (HIPAA / ...)
35,PDPD,preferred_skill,Other,,,Luật Bảo vệ dữ liệu cá nhân Việt Nam - PDPD
35,fine-tuning LLMs,required_skill,AI/ML/Data,,,Kinh nghiệm tinh chỉnh (fine-tuning) các mô hình LLM
36,BIM,required_skill,Domain Knowledge,3.0,,Trên 3 năm làm việc BIM (Revit API)
36,Revit API,required_skill,Framework / Library,3.0,,Trên 3 năm làm việc BIM (Revit API)
36,Chứng chỉ BIM,preferred_skill,Other,,,Ưu tiên có các Chứng chỉ BIM
36,lập trình,required_skill,Engineering Concepts & Methodologies,,,"Am hiểu lập trình, quy trình phối hợp BIM"
36,quy trình phối hợp BIM,required_skill,Engineering Concepts & Methodologies,,,"Am hiểu lập trình, quy trình phối hợp BIM"
37,cơ học kết cấu,required_skill,Engineering Concepts & Methodologies,,basic,Có kiến thức cơ bản về cơ học kết cấu và FEA
37,FEA,required_skill,Engineering Concepts & Methodologies,,basic,Có kiến thức cơ bản về cơ học kết cấu và FEA
37,tiếng Anh,required_skill,Soft Skill,,intermediate,đọc hiểu tiếng Anh chuyên ngành liên quan
37,làm việc nhóm,required_skill,Soft Skill,,,Có khả năng làm việc nhóm
37,đào tạo,preferred_skill,Soft Skill,,,Có khả năng đào tạo/hỗ trợ kỹ thuật bằng tiếng Anh
37,hỗ trợ kỹ thuật,preferred_skill,Soft Skill,,,Có khả năng đào tạo/hỗ trợ kỹ thuật bằng tiếng Anh
37,phần mềm CAE,preferred_skill,Tool & Platform,,expert,Đã sử dụng thành thạo một/nhiều phần mềm CAE
37,ANSYS,preferred_skill,Tool & Platform,,expert,Đã sử dụng thành thạo các phần mềm ANSYS là một lợi thế
38,Tiếng Nhật,required_skill,Soft Skill,,expert,"Tiếng Nhật từ N2 trở lên, giao tiếp thành thạo"
38,Cobol,required_skill,Programming Language,,expert,Thông thạo ngôn ngữ lập trình Cobol
38,hệ thống Core,required_skill,Domain Knowledge,1.0,,Tối thiểu từ 1 năm kinh nghiệm làm việc với các hệ thống Core
38,Ngân hàng,preferred_skill,Domain Knowledge,,,"ưu tiên domain Ngân hàng, Bảo hiểm, Chứng Khoán"
38,Bảo hiểm,preferred_skill,Domain Knowledge,,,"ưu tiên domain Ngân hàng, Bảo hiểm, Chứng Khoán"
38,Chứng Khoán,preferred_skill,Domain Knowledge,,,"ưu tiên domain Ngân hàng, Bảo hiểm, Chứng Khoán"
38,Mainframe,preferred_skill,Infrastructure & DevOps,,,Ưu tiên ứng viên có kinh nghiệm về Mainframe
38,dự án thị trường Nhật Bản,preferred_skill,Domain Knowledge,,,Ưu tiên ứng viên có kinh nghiệm làm việc cho các dự án thị trường Nhật Bản
39,data engineering,required_skill,Data Engineering & Analytics,8.0,,8+ years of experience in data engineering
39,database engineering,required_skill,Database,8.0,,"8+ years of experience in data engineering, database engineering"
39,data architecture,required_skill,Engineering Concepts & Methodologies,8.0,,8+ years of experience in... data architecture
39,Azure data services,required_skill,Infrastructure & DevOps,,expert,Strong expertise in Azure data services
39,Azure PostgreSQL,required_skill,Database,,expert,"especially Azure PostgreSQL, Databricks, Azure Data Factory..."
39,Databricks,required_skill,Data Engineering & Analytics,,expert,"especially Azure PostgreSQL, Databricks, Azure Data Factory..."
39,Azure Data Factory,required_skill,Data Engineering & Analytics,,expert,"...Databricks, Azure Data Factory, Cosmos DB, and MongoDB."
39,Cosmos DB,required_skill,Database,,expert,"...Azure Data Factory, Cosmos DB, and MongoDB."
39,MongoDB,required_skill,Database,,expert,"...Cosmos DB, and MongoDB."
39,database architecture,required_skill,Engineering Concepts & Methodologies,,expert,Deep understanding of database architecture
39,performance optimization,required_skill,Engineering Concepts & Methodologies,,expert,Deep understanding of... performance optimization
39,scalability,required_skill,Engineering Concepts & Methodologies,,expert,Deep understanding of... scalability.
39,Leadership,required_skill,Soft Skill,,,Proven experience leading enterprise-scale data platform initiatives.
39,scripting,required_skill,Programming Language,,,"Strong scripting, automation, and infrastructure-as-code experience."
39,automation,required_skill,Infrastructure & DevOps,,,"Strong scripting, automation, and infrastructure-as-code experience."
39,infrastructure-as-code,required_skill,Infrastructure & DevOps,,,Strong... infrastructure-as-code experience.
39,AI/ML data pipelines,preferred_skill,AI/ML/Data,,,Hands-on exposure to AI/ML data pipelines
39,analytics platforms,preferred_skill,Data Engineering & Analytics,,,Hands-on exposure to... analytics platforms.
39,communication,required_skill,Soft Skill,,expert,Excellent written and verbal communication in English.
39,English,required_skill,Soft Skill,,expert,Excellent written and verbal communication in English.
40,Kỹ thuật sửa chữa PC/Laptop/thiết bị số,required_skill,IT Support & Hardware,3.0,,Có tối thiểu 03 năm làm việc ở một trong các lĩnh vực sau: Kỹ thuật sửa chữa PC/Laptop/thiết bị số
40,chẩn đoán phần cứng chuyên sâu,preferred_skill,IT Support & Hardware,,,(ưu tiên ứng viên có kinh nghiệm chẩn đoán phần cứng chuyên sâu)
40,IT Support,required_skill,IT Support & Hardware,3.0,,IT Support thiên về xử lý thiết bị và phần cứng
40,Data Recovery,preferred_skill,IT Support & Hardware,,,Data Recovery hoặc Digital Forensics (được xem là lợi thế lớn)
40,Digital Forensics,preferred_skill,IT Support & Hardware,,,Data Recovery hoặc Digital Forensics (được xem là lợi thế lớn)
40,TAT/SLA,preferred_skill,IT Support & Hardware,,,Ưu tiên ứng viên từng làm trong môi trường dịch vụ kỹ thuật có áp lực về thời gian xử lý (TAT/SLA)
40,"phân tích triệu chứng, khoanh vùng và xác định nguyên nhân sự cố",required_skill,IT Support & Hardware,,,"Có khả năng phân tích triệu chứng, khoanh vùng và xác định nguyên nhân sự cố"
40,HDD,required_skill,IT Support & Hardware,,,Nắm được nguyên lý và cấu trúc lưu trữ cơ bản của HDD/SSD/USB/Thẻ nhớ
40,SSD,required_skill,IT Support & Hardware,,,Nắm được nguyên lý và cấu trúc lưu trữ cơ bản của HDD/SSD/USB/Thẻ nhớ
40,USB,required_skill,IT Support & Hardware,,,Nắm được nguyên lý và cấu trúc lưu trữ cơ bản của HDD/SSD/USB/Thẻ nhớ
40,Thẻ nhớ,required_skill,IT Support & Hardware,,,Nắm được nguyên lý và cấu trúc lưu trữ cơ bản của HDD/SSD/USB/Thẻ nhớ
41,giải quyết vấn đề,required_skill,Soft Skill,,,"Có khả năng giải quyết vấn đề, phân tích, đàm phán, thuyết phục."
41,đàm phán,required_skill,Soft Skill,,,"Có khả năng giải quyết vấn đề, phân tích, đàm phán, thuyết phục."
41,thuyết phục,required_skill,Soft Skill,,,"Có khả năng giải quyết vấn đề, phân tích, đàm phán, thuyết phục."
41,Microsoft Dynamics 365 Business Central,required_skill,Domain Knowledge,,,Có kinh nghiệm làm việc với Microsoft Dynamics 365 Business Central
41,AL,required_skill,Programming Language,,,đặc biệt là phát triển với AL và tích hợp qua API.
41,API,required_skill,Engineering Concepts & Methodologies,,,tích hợp qua API.
41,kiến trúc hệ thống ERP,required_skill,Engineering Concepts & Methodologies,,,Hiểu biết về kiến trúc hệ thống ERP
41,làm việc nhóm,required_skill,Soft Skill,,,Khả năng làm việc nhóm tốt.
41,ngôn ngữ lập trình,required_skill,Programming Language,,intermediate,Am hiểu ngôn ngữ lập trình.
41,Microsoft SQL Server,required_skill,Database,,,Hiểu biết Microsoft SQL Server là bắt buộc.
41,Microsoft Power Apps,preferred_skill,Tool & Platform,,,Có kiến thức về Microsoft Power Apps là một lợi thế.
41,giải pháp tích hợp với Business Central,preferred_skill,Engineering Concepts & Methodologies,,,phát triển giải pháp tích hợp với Business Central.
41,quản lý dự án,required_skill,Soft Skill,,,Kỹ năng quản lý dự án ứng dụng.
41,chứng chỉ liên quan đến lập trình ứng dụng,preferred_skill,Other,,,Ưu tiên ứng viên có các chứng chỉ liên quan đến lập trình ứng dụng.
41,lập trình phần mềm,required_skill,Engineering Concepts & Methodologies,,,kỹ năng kỹ thuật lập trình phần mềm.
41,.NET,required_skill,Framework / Library,,,"Có kiến thức về ngôn ngữ lập trình .NET, AL."
42,phát triển phần mềm,required_skill,Domain Knowledge,6.0,,Tối thiểu 6-7 năm trong lĩnh vực phát triển phần mềm
42,tech lead,required_skill,Soft Skill,3.0,,có từ 3 năm kinh nghiệm làm tech lead hoặc vị trí tương đương
42,Java,required_skill,Programming Language,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,React,required_skill,Framework / Library,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,GIS,required_skill,Domain Knowledge,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,Mapbox,required_skill,Tool & Platform,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,Elastic Search,required_skill,Database,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,Apache Spark,required_skill,Data Engineering & Analytics,,,"Kinh nghiệm làm việc với: Java, React, GIS, Mapbox, Elastic Search, Apache Spark,.."
42,kiến trúc microservices,required_skill,Engineering Concepts & Methodologies,,,"Hiểu biết về kiến trúc microservices, hệ thống phân tán."
42,hệ thống phân tán,required_skill,Engineering Concepts & Methodologies,,,"Hiểu biết về kiến trúc microservices, hệ thống phân tán."
42,tối ưu hiệu suất hệ thống,required_skill,Engineering Concepts & Methodologies,,,"Kinh nghiệm tối ưu hiệu suất hệ thống, xử lý dữ liệu lớn."
42,xử lý dữ liệu lớn,required_skill,Data Engineering & Analytics,,,"Kinh nghiệm tối ưu hiệu suất hệ thống, xử lý dữ liệu lớn."
42,hệ thống mạng,required_skill,Infrastructure & DevOps,,expert,"Có kiến thức sâu về công nghệ thông tin, bao gồm hệ thống mạng"
42,hệ thống máy chủ,required_skill,Infrastructure & DevOps,,expert,"hệ thống mạng, hệ thống máy chủ, hệ thống cơ sở dữ liệu"
42,hệ thống cơ sở dữ liệu,required_skill,Database,,expert,"hệ thống máy chủ, hệ thống cơ sở dữ liệu, hệ thống phần mềm."
42,hệ thống phần mềm,required_skill,Engineering Concepts & Methodologies,,expert,"hệ thống cơ sở dữ liệu, hệ thống phần mềm."
42,quản lý dự án,required_skill,Soft Skill,,,"Có khả năng quản lý dự án, bao gồm việc lập kế hoạch"
42,phân tích và đánh giá các quy trình và hệ thống công nghệ thông tin,required_skill,Engineering Concepts & Methodologies,,,Có khả năng phân tích và đánh giá các quy trình và hệ thống công nghệ thông tin.
42,tư duy hệ thống,required_skill,Soft Skill,,,"Có tư duy hệ thống, kỹ năng giải quyết vấn đề xuất sắc."
42,giải quyết vấn đề,required_skill,Soft Skill,,expert,kỹ năng giải quyết vấn đề xuất sắc.
42,lãnh đạo,required_skill,Soft Skill,,,"Kỹ năng lãnh đạo, mentoring, làm việc nhóm và giao tiếp tốt."
42,mentoring,required_skill,Soft Skill,,,"Kỹ năng lãnh đạo, mentoring, làm việc nhóm và giao tiếp tốt."
42,làm việc nhóm,required_skill,Soft Skill,,,"Kỹ năng lãnh đạo, mentoring, làm việc nhóm và giao tiếp tốt."
42,giao tiếp,required_skill,Soft Skill,,,"Kỹ năng lãnh đạo, mentoring, làm việc nhóm và giao tiếp tốt."
43,ISO 26262,required_skill,Other,,expert,In-depth knowledge of the ISO 26262 standard
43,safety analyses,required_skill,Domain Knowledge,,,"Experience performing safety analyses (FMEDA, DFA, FTA)"
43,FMEDA,required_skill,Domain Knowledge,,,"safety analyses (FMEDA, DFA, FTA)"
43,DFA,required_skill,Domain Knowledge,,,"safety analyses (FMEDA, DFA, FTA)"
43,FTA,required_skill,Domain Knowledge,,,"safety analyses (FMEDA, DFA, FTA)"
43,problem-solving skills,required_skill,Soft Skill,,expert,Strong analytical and problem-solving skills
43,communication,required_skill,Soft Skill,,expert,Excellent communication and interpersonal skills
43,Teamwork,required_skill,Soft Skill,,,Ability to work independently and as part of a team
43,automotive hardware development,preferred_skill,Domain Knowledge,,,Experience with automotive hardware and software development
43,software development,preferred_skill,Engineering Concepts & Methodologies,,,Experience with automotive hardware and software development
43,CAN,preferred_skill,Embedded & Firmware,,,"automotive communication protocols (CAN, Ethernet)"
